col_date,col_mois,col_saison,col_mode_transport,col_ville,col_capacite_places,col_capacite_debout,col_capacite_totale,col_taux_occupation_moyen,col_voyageurs_moyen,col_voyageurs_max,col_nb_services_jour,col_km_parcourus_mensuel,col_source
2024-03-26 00:00:00,2.1,1.38,Tramway,Toulouse,5,120,350,2.54,7.2,4.89,7.38,1.21,Météo-France
2024-08-13 00:00:00,1.94,5.34,Transilien,Nice,50,5,5,5.41,8.71,3.33,8.63,1.44,Airparif
2024-12-09 00:00:00,4.73,2.08,Métro,Paris,120,800,120,1.36,5.36,2.7,5.7,7.35,Data.gouv.fr
2024-04-19 00:00:00,8.34,2.58,Tramway,Marseille,350,800,120,1.71,2.64,2.64,4.91,3.26,Data.gouv.fr
2024-03-07 00:00:00,6.68,6.55,Métro,Bordeaux,50,50,350,4.52,5.78,6.82,2.26,7.33,RATP_Open_Data_2024
2024-09-12 00:00:00,8.58,5.0,TER,Marseille,5,800,800,3.1,6.17,2.4,8.33,3.47,Airparif
2024-01-30 00:00:00,6.91,2.55,Bus RATP,Bordeaux,50,50,350,8.41,1.28,3.57,5.51,8.42,Airparif
2024-04-14 00:00:00,4.01,2.39,Transilien,Toulouse,120,50,50,7.53,5.42,8.67,2.49,4.85,Airparif
2024-07-31 00:00:00,4.87,1.87,Transilien,Nantes,120,5,50,3.1,1.53,2.5,1.55,1.23,RATP_Open_Data_2024
2024-09-10 00:00:00,8.79,6.61,Bus RATP,Bordeaux,350,50,5,3.93,2.25,8.71,6.64,2.31,Météo-France
2024-10-15 00:00:00,7.08,4.16,Métro,Marseille,350,350,5,7.09,4.81,7.42,7.33,7.64,RATP_Open_Data_2024
2024-03-26 00:00:00,2.93,4.09,Métro,Bordeaux,5,350,5,3.71,2.23,5.68,3.4,4.41,Airparif
2024-07-07 00:00:00,6.23,8.17,Tramway,Lyon,120,350,800,5.34,3.17,3.37,6.36,5.14,Météo-France
2024-01-19 00:00:00,4.62,7.18,TER,Nantes,50,5,5,1.47,1.73,6.52,6.3,2.32,Météo-France
2024-12-13 00:00:00,4.13,7.25,RER,Lille,120,350,5,4.68,7.9,7.48,7.56,6.52,Data.gouv.fr
2024-06-14 00:00:00,2.81,8.6,Métro,Toulouse,350,5,120,8.42,7.38,7.25,5.71,1.89,Météo-France
2024-04-05 00:00:00,6.34,2.43,Transilien,Lille,350,50,50,3.33,4.96,3.57,3.86,6.31,Météo-France
2024-08-25 00:00:00,2.83,5.77,Métro,Nantes,50,800,350,8.43,7.32,3.44,3.05,4.63,Airparif
2024-03-16 00:00:00,5.05,1.73,RER,Montpellier,50,350,5,3.1,1.38,3.94,4.34,4.26,RATP_Open_Data_2024
2024-10-10 00:00:00,7.02,7.23,Métro,Lille,350,350,5,1.8,2.61,2.21,7.48,5.12,Airparif
2024-06-27 00:00:00,5.04,8.3,Tramway,Lyon,350,120,800,6.63,1.3,2.13,5.03,1.79,RATP_Open_Data_2024
2024-04-11 00:00:00,1.28,4.92,Transilien,Bordeaux,350,50,800,3.28,5.61,4.7,8.57,4.16,SNCF_Open_Data
2024-06-09 00:00:00,1.59,1.83,Tramway,Nantes,350,350,800,8.07,7.0,8.46,4.19,4.82,SNCF_Open_Data
2024-10-03 00:00:00,6.26,8.27,Transilien,Lyon,800,120,5,7.21,3.06,7.48,3.41,5.97,Airparif
2024-11-12 00:00:00,1.33,4.83,Transilien,Strasbourg,120,350,350,2.76,6.68,5.83,4.83,5.36,Météo-France
2024-12-15 00:00:00,5.81,3.16,Métro,Montpellier,50,350,120,5.94,3.13,7.2,4.05,1.22,Airparif
2024-05-19 00:00:00,7.8,7.93,Métro,Marseille,5,50,800,3.72,3.11,2.72,6.22,6.09,RATP_Open_Data_2024
2024-10-27 00:00:00,8.12,5.53,Bus RATP,Toulouse,50,50,5,5.28,6.7,6.53,3.06,8.29,Airparif
2024-08-20 00:00:00,1.44,5.93,Transilien,Lyon,350,350,120,7.51,8.19,4.78,6.44,7.64,Météo-France
2024-09-24 00:00:00,1.78,3.55,Métro,Lille,800,50,350,8.35,3.6,5.23,3.21,4.86,Airparif
2024-05-15 00:00:00,2.12,4.68,Bus RATP,Lyon,120,800,50,7.09,4.32,8.07,1.23,4.54,Météo-France
2024-04-25 00:00:00,5.52,4.81,Tramway,Marseille,50,800,120,5.74,6.66,8.3,4.91,8.55,SNCF_Open_Data
2024-11-01 00:00:00,2.3,7.1,TGV,Paris,120,800,5,4.38,6.5,6.81,5.37,7.66,RATP_Open_Data_2024
2024-03-27 00:00:00,3.61,3.87,TER,Marseille,50,350,800,5.89,1.87,1.37,1.48,1.63,Airparif
2024-06-29 00:00:00,4.37,1.99,TER,Lille,50,5,5,6.57,1.39,2.01,7.74,1.9,Météo-France
2024-08-03 00:00:00,2.37,3.36,TGV,Nantes,120,50,800,1.67,5.26,2.04,6.34,2.71,SNCF_Open_Data
2024-04-22 00:00:00,8.42,4.14,Transilien,Marseille,350,50,5,1.67,2.03,4.9,6.67,5.72,RATP_Open_Data_2024
2024-04-17 00:00:00,7.73,4.93,TGV,Marseille,350,350,50,6.12,5.93,1.74,5.33,8.01,SNCF_Open_Data
2024-11-20 00:00:00,1.57,3.97,TER,Bordeaux,5,350,5,3.12,4.34,4.63,3.59,2.89,Météo-France
2024-03-29 00:00:00,5.36,7.56,Bus RATP,Montpellier,800,800,120,1.64,7.58,2.0,2.35,7.28,SNCF_Open_Data
2024-04-25 00:00:00,5.8,4.72,Transilien,Toulouse,120,800,120,8.47,1.88,1.84,4.41,7.58,Airparif
2024-05-24 00:00:00,2.38,1.5,TER,Marseille,120,50,800,6.65,7.48,2.17,6.29,4.96,Météo-France
2024-04-20 00:00:00,5.6,2.77,RER,Lille,5,800,350,4.34,2.0,2.99,8.24,6.48,Data.gouv.fr
2024-08-19 00:00:00,7.48,5.54,Tramway,Paris,50,350,800,7.6,6.32,7.83,2.52,2.05,Airparif
2024-11-23 00:00:00,2.39,7.15,TGV,Montpellier,800,120,120,3.71,8.5,7.78,8.18,4.89,RATP_Open_Data_2024
2024-12-01 00:00:00,6.11,7.64,Transilien,Nice,800,350,120,7.7,5.81,5.81,5.27,8.09,SNCF_Open_Data
2024-11-05 00:00:00,5.38,6.53,RER,Nice,800,120,800,7.29,3.06,3.01,1.29,3.2,Airparif
2024-08-19 00:00:00,8.19,5.46,TGV,Bordeaux,5,350,800,6.37,7.13,4.84,8.37,4.58,SNCF_Open_Data
2024-11-25 00:00:00,1.35,2.45,Tramway,Lille,5,350,50,5.91,7.28,7.01,4.85,5.72,Data.gouv.fr
2024-05-25 00:00:00,2.65,2.09,Bus RATP,Lille,350,50,120,2.78,5.56,7.0,7.05,6.41,Airparif
2024-10-25 00:00:00,7.9,8.04,Tramway,Nice,800,120,50,1.52,4.34,2.99,6.67,8.26,Airparif
2024-03-04 00:00:00,6.48,8.41,TER,Paris,50,350,5,5.93,3.12,4.72,1.81,4.32,Météo-France
2024-08-13 00:00:00,8.56,6.56,TGV,Strasbourg,800,50,120,5.98,7.05,3.76,5.27,7.59,SNCF_Open_Data
2024-05-08 00:00:00,4.18,7.96,Bus RATP,Paris,350,5,5,4.82,1.99,3.0,4.5,8.73,Météo-France
2024-04-25 00:00:00,1.98,3.14,Métro,Marseille,5,350,50,3.98,8.12,6.15,4.95,2.93,SNCF_Open_Data
2024-06-01 00:00:00,1.62,8.12,Métro,Paris,120,5,50,1.35,3.91,3.54,6.38,8.2,Airparif
2024-02-19 00:00:00,4.76,8.6,Transilien,Nantes,350,350,50,5.14,6.56,4.7,7.18,7.28,Data.gouv.fr
2024-02-15 00:00:00,6.65,3.8,Métro,Bordeaux,5,50,350,7.68,5.87,6.74,8.0,3.89,SNCF_Open_Data
2024-06-06 00:00:00,5.28,5.09,TER,Nice,5,5,800,8.55,2.68,3.59,6.74,7.07,Data.gouv.fr
2024-01-29 00:00:00,5.48,3.27,Bus RATP,Nantes,350,50,5,1.98,8.24,2.42,5.75,4.66,Airparif
2024-08-18 00:00:00,8.4,5.01,Tramway,Montpellier,5,50,120,5.14,6.39,3.19,8.05,4.93,SNCF_Open_Data
2024-08-25 00:00:00,3.04,8.24,Métro,Strasbourg,350,800,350,8.65,5.17,2.31,6.42,3.85,Airparif
2024-02-11 00:00:00,1.7,3.11,TER,Paris,120,50,50,4.26,3.06,5.95,8.12,3.39,Airparif
2024-03-25 00:00:00,5.38,5.55,TER,Lyon,5,350,5,6.29,4.07,2.13,1.72,4.29,SNCF_Open_Data
2024-01-04 00:00:00,2.48,8.14,TER,Nantes,350,5,120,8.62,1.63,2.8,7.61,8.17,Météo-France
2024-05-25 00:00:00,6.87,1.74,Tramway,Paris,800,50,350,3.74,6.47,7.22,4.33,3.58,Data.gouv.fr
2024-04-16 00:00:00,6.86,3.89,RER,Marseille,350,120,120,3.65,8.79,2.13,2.82,4.21,Airparif
2024-12-21 00:00:00,1.92,2.69,Métro,Nice,50,350,350,1.57,6.75,6.31,7.12,6.17,Data.gouv.fr
2024-01-18 00:00:00,4.76,4.38,Métro,Marseille,50,120,350,5.84,5.36,6.27,1.22,1.44,Airparif
2024-03-09 00:00:00,6.22,4.61,TGV,Lyon,350,50,800,7.39,1.7,5.32,6.44,5.55,Data.gouv.fr
2024-08-03 00:00:00,1.98,1.84,Bus RATP,Lyon,120,5,350,1.96,8.61,1.44,6.51,6.26,Data.gouv.fr
2024-11-14 00:00:00,4.06,2.66,Tramway,Montpellier,50,5,120,3.31,8.57,3.41,8.4,7.16,SNCF_Open_Data
2024-09-09 00:00:00,2.59,7.4,Tramway,Nice,50,120,120,8.19,1.52,5.24,7.13,1.98,RATP_Open_Data_2024
2024-09-06 00:00:00,3.65,1.48,Bus RATP,Lyon,120,350,50,7.18,2.16,8.71,6.68,8.67,RATP_Open_Data_2024
2024-07-17 00:00:00,3.38,5.79,Métro,Nantes,800,800,800,5.87,1.33,4.25,5.98,5.56,Météo-France
2024-12-04 00:00:00,6.41,6.5,TER,Montpellier,800,800,5,4.3,4.02,2.38,3.08,5.43,RATP_Open_Data_2024
2024-03-27 00:00:00,4.98,5.07,Bus RATP,Toulouse,50,5,800,7.56,2.38,2.78,8.25,8.1,Data.gouv.fr
2024-05-27 00:00:00,3.97,7.15,Métro,Bordeaux,5,50,800,4.14,6.97,5.9,3.15,3.88,RATP_Open_Data_2024
2024-07-05 00:00:00,3.53,7.12,TER,Marseille,800,120,50,2.16,1.23,8.52,3.27,1.35,SNCF_Open_Data
2024-11-09 00:00:00,3.33,6.57,TGV,Lyon,800,120,5,2.25,6.01,5.18,8.19,4.64,RATP_Open_Data_2024
2024-06-27 00:00:00,3.71,3.77,Tramway,Nantes,5,800,800,7.48,7.16,7.31,8.48,7.18,RATP_Open_Data_2024
2024-07-11 00:00:00,2.37,4.27,Métro,Nantes,350,800,120,3.71,5.48,7.05,5.64,6.27,Airparif
2024-03-21 00:00:00,3.65,3.12,Bus RATP,Lyon,50,120,120,4.25,2.83,6.7,8.5,3.19,Data.gouv.fr
2024-02-18 00:00:00,6.73,3.45,TGV,Strasbourg,50,5,800,4.5,5.8,6.92,5.91,2.43,Météo-France
2024-09-15 00:00:00,4.47,1.78,RER,Nice,50,800,50,3.59,4.87,8.37,4.38,2.0,RATP_Open_Data_2024
2024-10-18 00:00:00,4.3,3.43,Tramway,Lyon,350,120,800,2.71,7.58,5.85,2.74,1.95,Data.gouv.fr
2024-10-19 00:00:00,8.55,6.26,RER,Lille,800,120,350,3.92,5.85,5.97,1.59,3.28,Météo-France
2024-09-19 00:00:00,3.92,3.12,TER,Toulouse,350,800,50,8.44,2.78,3.29,4.54,7.77,RATP_Open_Data_2024
2024-12-20 00:00:00,2.67,8.34,TGV,Strasbourg,120,5,120,7.23,3.33,5.57,4.02,6.99,SNCF_Open_Data
2024-08-28 00:00:00,6.89,5.7,TER,Bordeaux,800,50,350,5.19,7.87,4.23,1.88,2.65,SNCF_Open_Data
2024-07-25 00:00:00,1.52,3.66,Tramway,Marseille,800,350,50,1.29,7.27,3.92,5.63,1.81,SNCF_Open_Data
2024-03-13 00:00:00,7.91,2.18,TER,Montpellier,5,800,120,1.9,1.73,2.28,3.53,7.86,Airparif
2024-08-30 00:00:00,3.37,5.76,TER,Paris,5,120,5,6.67,7.64,2.24,6.92,3.47,SNCF_Open_Data
2024-11-21 00:00:00,8.61,5.45,Tramway,Bordeaux,120,800,120,6.0,4.35,2.96,2.63,3.54,RATP_Open_Data_2024
2024-01-06 00:00:00,6.95,2.27,Métro,Lyon,50,800,50,1.89,3.33,2.81,7.75,8.53,Data.gouv.fr
2024-11-03 00:00:00,4.67,3.69,Bus RATP,Bordeaux,120,350,50,4.12,8.24,8.52,2.17,8.1,RATP_Open_Data_2024
2024-08-05 00:00:00,6.43,8.15,Tramway,Nice,120,5,5,1.95,7.39,7.57,3.07,7.28,SNCF_Open_Data
2024-09-15 00:00:00,3.87,1.88,Métro,Strasbourg,350,120,350,7.32,8.46,3.61,2.5,1.9,Météo-France
2024-01-13 00:00:00,7.25,4.05,TER,Strasbourg,350,120,120,3.1,6.18,3.24,1.9,5.37,RATP_Open_Data_2024
2024-06-15 00:00:00,1.7,4.4,TER,Strasbourg,120,120,5,2.73,3.2,6.06,5.55,1.24,Data.gouv.fr
2024-03-06 00:00:00,1.59,3.48,Transilien,Marseille,350,120,800,4.37,7.59,5.51,1.73,6.7,Météo-France
2024-04-23 00:00:00,2.19,4.5,Bus RATP,Toulouse,50,120,800,8.56,6.42,4.52,7.1,6.79,Météo-France
2024-11-25 00:00:00,3.54,4.0,TER,Montpellier,800,120,50,6.77,3.6,8.32,3.9,1.64,Airparif
2024-06-01 00:00:00,4.69,2.31,Bus RATP,Lille,800,5,350,1.42,7.37,4.31,4.45,6.59,Météo-France
2024-07-08 00:00:00,8.02,2.81,Métro,Toulouse,50,50,350,5.76,6.33,8.01,5.66,2.1,SNCF_Open_Data
2024-03-21 00:00:00,5.35,7.24,Bus RATP,Paris,50,50,5,3.64,7.94,7.29,7.91,4.26,Météo-France
2024-01-17 00:00:00,4.01,6.52,Tramway,Montpellier,50,5,350,2.34,6.19,5.16,5.42,1.81,Airparif
2024-06-28 00:00:00,4.41,8.39,Tramway,Paris,5,50,50,8.52,5.88,7.5,2.74,5.21,SNCF_Open_Data
2024-02-28 00:00:00,5.67,7.68,TER,Paris,120,800,800,5.35,7.5,2.21,5.83,1.24,SNCF_Open_Data
2024-05-30 00:00:00,2.41,7.12,Métro,Nice,120,50,800,7.68,1.33,2.54,2.66,5.19,SNCF_Open_Data
2024-05-18 00:00:00,2.38,8.5,TER,Montpellier,50,800,800,1.91,4.53,8.32,2.12,7.14,Météo-France
2024-09-03 00:00:00,7.7,4.87,TER,Montpellier,120,120,800,6.64,7.37,5.43,6.32,5.16,Météo-France
2024-11-19 00:00:00,6.47,8.4,Tramway,Marseille,50,800,5,1.26,8.5,3.7,8.42,7.92,Data.gouv.fr
2024-08-26 00:00:00,1.28,7.57,Bus RATP,Marseille,50,120,50,6.42,4.37,7.14,3.92,7.85,Data.gouv.fr
2024-03-29 00:00:00,4.93,1.95,Bus RATP,Strasbourg,50,350,120,5.58,5.04,2.33,3.35,2.83,Météo-France
2024-08-17 00:00:00,5.25,7.48,TER,Montpellier,350,350,50,4.47,3.17,3.93,5.28,7.15,Data.gouv.fr
2024-09-18 00:00:00,6.32,1.77,TGV,Nice,350,800,120,6.56,8.02,2.08,1.76,1.84,RATP_Open_Data_2024
2024-12-23 00:00:00,4.76,2.32,Transilien,Bordeaux,50,50,50,3.6,7.48,1.48,3.97,2.91,SNCF_Open_Data
2024-11-13 00:00:00,4.25,6.91,TER,Lille,50,50,800,3.45,2.09,7.47,2.61,5.04,Airparif
2024-02-15 00:00:00,4.13,8.4,Transilien,Lille,350,5,350,6.14,4.94,7.58,6.73,6.6,Airparif
2024-06-05 00:00:00,3.07,4.24,RER,Marseille,5,5,350,6.34,6.17,2.75,8.19,2.49,Data.gouv.fr
2024-06-01 00:00:00,6.92,6.36,Transilien,Nice,50,120,120,3.12,8.76,3.88,2.12,7.57,Météo-France
2024-05-09 00:00:00,7.54,1.4,Métro,Lille,50,800,120,6.96,5.83,2.12,3.5,1.63,SNCF_Open_Data
2024-07-12 00:00:00,3.76,4.67,Métro,Lyon,800,120,5,5.55,2.51,1.87,4.71,6.49,Data.gouv.fr
2024-03-14 00:00:00,1.32,6.69,Transilien,Lyon,800,350,800,3.84,4.1,7.95,4.02,8.06,RATP_Open_Data_2024
2024-07-22 00:00:00,6.93,5.51,Bus RATP,Nice,50,50,5,4.16,6.75,5.47,5.71,1.54,Airparif
2024-11-14 00:00:00,7.42,7.21,TER,Nantes,120,120,120,8.51,3.38,6.9,8.55,2.81,Data.gouv.fr
2024-03-14 00:00:00,4.26,2.87,TGV,Marseille,800,5,50,8.48,5.72,7.47,8.08,8.57,Data.gouv.fr
2024-03-16 00:00:00,4.68,7.2,Transilien,Marseille,350,120,800,6.06,1.4,4.76,7.07,2.24,RATP_Open_Data_2024
2024-09-11 00:00:00,6.16,3.95,RER,Bordeaux,5,5,50,4.38,8.41,8.3,5.83,6.73,RATP_Open_Data_2024
2024-11-30 00:00:00,5.17,3.65,Bus RATP,Marseille,120,800,800,8.08,5.65,8.66,1.59,7.02,SNCF_Open_Data
2024-06-07 00:00:00,3.28,8.55,Métro,Lyon,350,50,350,3.41,7.8,5.23,2.77,1.59,Airparif
2024-04-27 00:00:00,1.91,2.01,TGV,Marseille,5,350,120,8.2,2.01,4.77,4.56,8.75,Météo-France
2024-11-27 00:00:00,4.35,2.73,Métro,Paris,350,120,5,2.21,5.57,1.82,6.05,8.32,Airparif
2024-06-22 00:00:00,5.85,4.55,Tramway,Lille,800,350,50,1.35,5.62,4.73,8.34,2.98,Airparif
2024-12-03 00:00:00,7.89,3.47,TGV,Nice,50,5,350,6.48,1.93,6.89,3.43,6.85,RATP_Open_Data_2024
2024-02-08 00:00:00,4.97,7.57,Métro,Nice,5,350,50,4.4,8.16,2.18,1.57,7.06,Airparif
2024-03-06 00:00:00,4.28,4.03,TER,Marseille,120,50,120,7.26,2.36,8.21,4.66,2.82,Airparif
2024-02-09 00:00:00,8.48,4.95,RER,Paris,5,5,5,3.52,5.28,8.02,4.64,8.75,SNCF_Open_Data
2024-11-05 00:00:00,5.93,1.91,Bus RATP,Montpellier,350,50,50,7.13,8.74,2.31,1.62,7.49,RATP_Open_Data_2024
2024-02-23 00:00:00,6.26,7.19,Bus RATP,Montpellier,350,800,800,1.57,3.32,8.67,3.24,1.28,RATP_Open_Data_2024
2024-04-04 00:00:00,7.48,3.06,Bus RATP,Strasbourg,120,50,350,8.45,3.64,6.57,1.89,2.21,Data.gouv.fr
2024-03-07 00:00:00,4.66,8.68,Métro,Toulouse,5,50,350,8.41,4.28,1.26,3.0,4.4,Airparif
2024-04-03 00:00:00,6.0,4.57,Tramway,Marseille,5,800,120,5.83,3.22,7.49,5.67,1.45,Airparif
2024-07-29 00:00:00,5.57,8.31,Tramway,Bordeaux,5,50,800,3.7,1.75,8.1,3.17,3.58,RATP_Open_Data_2024
2024-12-02 00:00:00,6.45,5.91,RER,Bordeaux,350,800,5,8.17,7.01,1.25,4.29,3.91,SNCF_Open_Data
2024-02-07 00:00:00,2.54,6.52,Tramway,Paris,800,350,5,2.55,3.29,7.16,7.49,4.42,RATP_Open_Data_2024
2024-03-23 00:00:00,8.75,4.19,TGV,Nantes,50,800,120,4.44,3.95,2.05,8.32,5.45,Data.gouv.fr
2024-02-21 00:00:00,7.88,4.35,Bus RATP,Paris,50,5,5,8.57,6.94,5.69,8.17,6.05,Météo-France
2024-10-07 00:00:00,5.86,5.03,TGV,Bordeaux,800,800,800,7.64,2.68,1.78,5.62,4.78,RATP_Open_Data_2024
2024-10-17 00:00:00,4.87,7.05,Métro,Montpellier,350,800,800,8.22,8.28,7.77,3.83,5.17,Météo-France
2024-03-26 00:00:00,6.96,6.22,RER,Lyon,800,5,800,5.8,5.25,8.41,5.28,6.23,Airparif
2024-03-17 00:00:00,7.23,6.85,Bus RATP,Montpellier,120,5,50,2.93,2.49,5.29,3.15,1.74,Airparif
2024-04-20 00:00:00,6.71,5.21,Bus RATP,Nice,5,50,50,2.16,5.66,4.36,2.84,7.56,Data.gouv.fr
2024-04-17 00:00:00,6.29,3.3,Bus RATP,Nantes,5,120,50,3.45,8.12,6.03,7.86,2.82,Airparif
2024-06-14 00:00:00,2.75,2.56,RER,Toulouse,350,5,50,6.94,5.54,2.21,3.9,5.52,Data.gouv.fr
2024-04-04 00:00:00,5.18,5.83,Transilien,Marseille,50,800,120,7.73,2.6,6.78,6.2,5.58,Airparif
2024-04-02 00:00:00,2.72,6.26,Métro,Montpellier,350,120,120,7.7,6.64,4.19,4.6,4.64,Météo-France
2024-04-24 00:00:00,8.2,5.15,TGV,Nice,5,350,50,2.16,3.55,4.93,8.66,1.95,Airparif
2024-03-20 00:00:00,2.05,8.43,Métro,Lyon,800,120,120,5.17,7.48,8.62,5.45,3.27,Data.gouv.fr
2024-08-24 00:00:00,1.88,1.82,Bus RATP,Nantes,350,350,5,4.92,3.47,5.27,2.69,1.53,SNCF_Open_Data
2024-02-27 00:00:00,4.01,1.9,Transilien,Paris,50,800,800,4.16,2.59,3.12,2.76,7.47,RATP_Open_Data_2024
2024-01-01 00:00:00,8.7,2.93,Tramway,Montpellier,350,800,5,7.35,7.11,8.48,6.99,6.77,SNCF_Open_Data
2024-03-13 00:00:00,8.61,2.98,Métro,Lille,800,120,800,5.71,3.15,5.62,1.2,8.06,SNCF_Open_Data
2024-01-30 00:00:00,5.7,5.56,Bus RATP,Toulouse,50,800,50,2.46,3.77,4.35,4.88,7.84,SNCF_Open_Data
2024-12-06 00:00:00,6.84,8.33,RER,Strasbourg,350,5,800,6.68,8.02,4.45,3.4,5.98,RATP_Open_Data_2024
2024-10-11 00:00:00,2.86,2.04,Transilien,Montpellier,350,50,120,6.47,3.77,1.59,4.61,7.57,RATP_Open_Data_2024
2024-09-29 00:00:00,8.01,7.83,Tramway,Montpellier,800,50,50,7.74,5.72,3.41,6.09,3.56,Airparif
2024-12-19 00:00:00,1.54,6.45,Transilien,Paris,120,5,50,3.08,2.13,2.85,2.44,3.95,SNCF_Open_Data
2024-11-06 00:00:00,8.43,3.29,Tramway,Paris,350,800,350,8.7,5.3,3.08,7.3,6.47,Météo-France
2024-06-09 00:00:00,4.54,3.3,Métro,Paris,120,5,5,1.59,2.07,7.71,2.22,3.95,Airparif
2024-07-06 00:00:00,4.35,4.47,RER,Marseille,5,350,5,2.93,1.59,6.73,5.41,7.51,Airparif
2024-06-07 00:00:00,2.3,8.7,Métro,Lyon,50,50,350,6.15,7.26,2.59,5.99,7.55,Météo-France
2024-07-09 00:00:00,4.57,6.16,Tramway,Nantes,5,50,5,3.67,6.24,7.89,3.2,7.77,Data.gouv.fr
2024-09-25 00:00:00,7.92,7.57,RER,Marseille,50,800,350,4.97,6.28,2.21,2.14,3.26,RATP_Open_Data_2024
2024-10-01 00:00:00,5.92,2.09,TGV,Nice,350,800,50,6.69,4.89,1.62,1.52,2.88,Météo-France
2024-09-25 00:00:00,2.36,7.37,Métro,Montpellier,800,120,50,8.17,5.31,2.39,8.76,8.78,Data.gouv.fr
2024-06-04 00:00:00,2.41,7.92,Bus RATP,Lille,350,800,50,4.55,4.09,2.72,4.3,5.4,RATP_Open_Data_2024
2024-01-23 00:00:00,8.62,6.58,Tramway,Lille,5,350,350,5.18,2.21,7.83,3.08,6.85,Data.gouv.fr
2024-02-19 00:00:00,7.29,7.92,Tramway,Paris,5,5,120,4.17,6.77,3.5,2.43,2.66,RATP_Open_Data_2024
2024-06-23 00:00:00,7.38,4.89,Tramway,Paris,50,800,800,4.93,2.26,7.66,4.02,1.86,Airparif
2024-06-24 00:00:00,2.41,2.67,Tramway,Lille,800,800,5,1.24,8.64,4.43,4.6,2.05,Data.gouv.fr
2024-04-22 00:00:00,7.58,7.93,Bus RATP,Marseille,50,800,50,5.55,4.6,3.24,2.17,1.29,Météo-France
2024-01-02 00:00:00,3.59,3.27,Tramway,Paris,120,350,120,4.32,7.76,6.06,1.64,2.9,RATP_Open_Data_2024
2024-05-26 00:00:00,4.91,5.87,Transilien,Lille,5,800,5,1.75,1.48,6.28,3.14,8.74,RATP_Open_Data_2024
2024-12-01 00:00:00,3.3,4.93,Tramway,Bordeaux,800,50,5,5.35,6.3,7.44,4.42,2.53,Airparif
2024-08-27 00:00:00,6.36,7.42,TGV,Nice,800,5,800,1.35,3.78,5.22,1.95,5.14,Météo-France
2024-11-28 00:00:00,6.65,7.52,RER,Bordeaux,5,120,800,1.73,6.27,6.26,2.02,7.47,RATP_Open_Data_2024
2024-11-12 00:00:00,1.63,4.53,Bus RATP,Lille,800,800,350,6.6,2.26,3.97,3.67,1.9,Météo-France
2024-05-18 00:00:00,1.83,3.17,Bus RATP,Paris,350,350,5,8.3,7.27,1.86,6.14,1.57,Météo-France
2024-01-09 00:00:00,3.49,1.64,TGV,Bordeaux,5,800,5,5.21,6.1,2.72,2.66,7.54,Météo-France
2024-06-26 00:00:00,2.85,3.1,TER,Montpellier,350,350,800,2.8,5.74,4.53,6.41,1.62,RATP_Open_Data_2024
2024-06-11 00:00:00,1.41,7.57,Métro,Lyon,50,800,800,4.1,3.46,4.38,8.64,4.16,RATP_Open_Data_2024
2024-12-13 00:00:00,7.1,8.61,Tramway,Paris,800,50,120,5.49,7.06,2.5,6.74,4.66,RATP_Open_Data_2024
2024-11-05 00:00:00,8.06,3.69,RER,Nice,120,350,5,4.9,3.94,3.37,2.42,7.1,SNCF_Open_Data
2024-12-17 00:00:00,1.4,7.58,Métro,Toulouse,800,5,5,6.41,8.05,8.39,7.47,7.84,Météo-France
2024-01-05 00:00:00,8.22,4.64,Bus RATP,Marseille,350,350,50,6.88,6.46,3.31,8.59,1.21,Météo-France
2024-02-05 00:00:00,1.4,1.83,Tramway,Strasbourg,5,50,800,8.68,7.34,6.97,7.97,4.46,Airparif
2024-04-25 00:00:00,4.77,8.09,TGV,Bordeaux,350,120,350,3.79,2.66,1.26,1.4,4.01,Data.gouv.fr
2024-08-01 00:00:00,4.21,7.53,Tramway,Bordeaux,5,800,800,1.22,3.59,3.24,3.09,1.79,Data.gouv.fr
2024-07-09 00:00:00,6.34,7.59,RER,Nice,5,350,50,7.94,4.11,3.84,1.22,4.13,Météo-France
2024-01-19 00:00:00,1.84,3.1,Bus RATP,Lyon,120,800,350,1.8,4.58,7.1,4.96,6.68,SNCF_Open_Data
2024-07-31 00:00:00,7.29,6.85,TER,Bordeaux,50,120,800,1.43,4.82,5.6,6.84,5.41,SNCF_Open_Data
2024-09-26 00:00:00,7.16,3.81,Bus RATP,Bordeaux,800,800,350,1.51,6.62,7.33,5.2,1.58,Airparif
2024-09-28 00:00:00,1.88,6.13,Métro,Paris,50,800,350,8.75,5.9,3.29,2.87,1.89,Data.gouv.fr
2024-03-23 00:00:00,2.52,6.15,Bus RATP,Toulouse,50,120,350,2.94,2.99,1.52,6.81,3.15,RATP_Open_Data_2024
2024-04-11 00:00:00,4.04,5.73,Bus RATP,Bordeaux,800,120,5,2.61,1.38,2.17,4.05,5.58,Météo-France
2024-03-19 00:00:00,4.13,8.01,RER,Lyon,800,800,800,7.2,1.68,2.68,8.79,3.43,Météo-France
2024-11-13 00:00:00,4.45,6.38,Métro,Lille,350,350,50,7.12,1.95,3.55,5.99,1.66,RATP_Open_Data_2024
2024-11-15 00:00:00,3.51,1.8,Transilien,Paris,5,800,120,7.35,2.18,6.52,6.79,3.47,Data.gouv.fr
2024-11-15 00:00:00,7.96,8.02,Transilien,Lille,120,5,50,3.96,6.78,3.01,5.36,5.91,SNCF_Open_Data
